date,company,writer,title,classification1,classification2,classification3,contents
20200813,헤럴드경제,김유진 기자,"[중소형주 핫클릭] 7월 투심, ‘뉴딜’ · ‘수소’ 열공했다",경제>자원,IT_과학>과학,IT_과학>인터넷_SNS,"[헤럴드경제=김유진 기자] 반도체와 바이오에 집중됐던 투심이 지난 7월 ..'뉴딜'과 ..'수소'를 새롭게 주목하기 시작했다... 정부가 계획한 한국판 뉴딜정책의 수혜주를 찾아나서는 움직임이다... .. .. .. .. 3일 에프앤가이드에 따르면, 지난 7월 투자자 키워드 검색 순위에서 ..'뉴딜'과 ..'수소'가 각각 3위와 4위에 이름을 올렸다..."
20200813,헤럴드경제,정경수 기자,"정부, 뉴딜펀드 중심의 제3 투자처 고심",정치>행정_자치,경제>증권_증시,경제>금융_재테크,"정부가 한국형 뉴딜을 중심으로 한 제3의 투자처를 찾고 있다... .. .. .. .. 3일 관계부처에 따르면 기획재정부는 부동산과 주식, 금에 몰린 자금을 생산적인 부문으로 돌리기 위한 방안을 고심 중이다... .. .. .. .. 홍남기 경제부총리 겸 기획재정부 장관은 지난달 30일 페이스북을 통해 ..“한국의 통화량은 3066조원(M2, 20.5월.."
20200813,광주일보,김은종 기자,‘2023 순천만정원박람회’ 정부 승인 축하 D-1000 기념 제막식,지역>전남,지역>경남,지역>울산,"순천시는 ..‘2023 순천만 국제 정원박람회’ 정부 승인을 축하하는 D-1000일 기념 제막식이 지난 31일 순천시청 정문에서 열렸다고 2일 밝혔다. ..이날 행사에는 김영록 전남지사, 허석 순천시장, 소병철 국회의원, 최병암 산림청 차장 등 50여명이 참석했다. ..순천에서 10년 만에 다시 열리는 국제정원박람회의 성공을 기원하는 축하 인사, 대시민.."
20200813,울산매일,.,[사설] 7조원대 ‘동서발전형 뉴딜’사업 큰 성공 기대된다,경제>자원,경제>산업_기업,지역>대전,"정부의 한국판 뉴딜 정책에 발맞춰 공공기관인 한국동서발전이 오는 2025년까지 7조 461억 원을 투자해 신규 일자리 3만 8,000개 창출에 나선다고 한다... .. .. ..동서발전형 뉴딜로 불리는 이 사업은 ..'신재생에너지 투자확대'와 ..'수소경제 선도를 위한 수소에너지 트라이앵글 구축'을 핵심으로 하는 그린 뉴딜, 발전산업의 디지털화와 디지택.."
20200813,울산매일,강태아,"‘27년 업력’ 금양산업개발, 지역 전기공사 수주 1위",경제>반도체,경제>자동차,경제>취업_창업,"한국전기공사협회 울산시회, 작년 시공능력평가 공시 .. .. ..360여개 업체 수주금액 8,200억원…업체당 20억원 달해 .. .. ..금양산업개발, 매출 1,318억원…전국 17위 .. .. ..금양산업개발이 울산지역 전기공사 수주실적에서 1위를 차지했다... .. .. ..한국전기공사협회 울산시회는 울산지역 360여개 업체가 수주한 2019년도 .."
20200813,경상일보,김창식,울산 전기공사업 수주실적 700억원 감소,지역>울산,지역>부산,지역>경기,울산지역 전기공사업 수주실적 신고 결과 금양산업개발(주)이 1위를 차지했다... .. .. ..한국전기공사협회 울산시회(회장 유병국)는 2019년도 전기공사분야 시공능력평가액 산출을 위해 전기공사 실적액을 집계한 결과 울산지역은 40년 넘게 전기공사 전문기업으로 업역을 쌓고 있는 금양산업개발(주)(대표 이윤철)이 국내 경기의 불황에도 불구하고 1318억..
20200813,아시아경제,이광호,정 총리 新산업 포괄적 네거티브 규제체계로 전환…사후 규제 원칙,,,,"[아시아경제 이광호 기자]정세균 국무총리는 3일 ..가상현실·증강현실(VR·AR)처럼 신산업 분야는 네거티브 규제체계로 바꾸고, 사후에 규제하는 것을 원칙으로 하고, 낡은 규제는 사전에 완화하고, 불명확한 부분은 기준이나 가이드라인을 제시해야 한다고 말했다... .. .. .. ..정 총리는 이날 서울 상암동 한국VR·AR 콤플렉스에서 열린 ..'제.."
20200813,매일경제,김경택,"한국테크놀로지, 경남중공업-대우조선해양건설과 친환경 선박 수리 개조 위한 6500억원 규모 공사 협력",지역>충남,지역>전북,지역>전남,"대우조선해양건설의 최대주주이자 샤오미 한국 총판사인 한국테크놀로지가 2020년 상반기 흑자 전환에 성공했다... 이와 함께 한국테크놀로지는 경남중공업, 대우조선해양건설 등과 손잡고 약 6000억원 규모의 수리조선소 단지 조성사업 추진을 시작한다. ..한국테크놀로지는 3일 오전 한국테크놀로지 본사에서 대우조선해양건설, 경남중공업과 고성 수리조선소 전문단지.."
20200813,경기일보,김동수 기자,구리시 육사 이전 ㆍ태릉CC 개발 전에 갈매광역교통대책 선수립 요구,지역>강원,지역>경기,지역>충남,구리시는 태릉골프장 83만㎡ 개발에 앞서 광역교통대책 마련을 정부에 요청키로 했다고 2일 밝혔다... .. .. ..면적 50만㎡ 이상 또는 인구 1만명 이상의 대규모 개발사업 때는 인근 도시 등에 영향을 주는 만큼 광역교통대책을 마련하도록 특별법으로 정하고 있다... .. .. ..현재 태릉골프장 인근에는 갈매신도시가 건설됐으며 80만㎡ 규모의 갈매역..
20200813,파이낸셜뉴스,안승현,디지털 LS' 이끄는 구자열… 제조업 혁신의 길 보여준다,경제>자원,경제>산업_기업,IT_과학>과학,"제조업에 특화된 구조 발빠르게 바꿔 .. ..상시 재택근무 등 IT 운영체계 확보 .. ..스마트에너지·친환경 중심으로 .. ..그룹 사업구조도 새판 짜기 가속 .. .. .. .. .. .. .. ..LS그룹이 변신 중이다... 생산, 관리 등 모든 영역에 디지털 혁신기술이 빠르게 도입되고 있으며 재택근무제 도입 등 업무방식에도 많은 변화가 나타나고 .."
20200813,경남신문,정기홍,‘남해안 공동체’ 선언한 경남·부산·전남,지역>경남,지역>대전,지역>경기,"김경수 경남지사, 변성완 부산시장 권한대행, 김영록 전남지사는 지난달 31일 부산 누리마루에서 ..‘제1회 남해안 상생발전협의회’를 마침내 개최했다... 3개 시·도는 지난 2018년 12월 ..‘남해안 광역경제벨트 조성을 위한 남해안 상생발전 협약’을 체결하고, 협력관계를 구축하기 위해 ..‘남해안 상생발전협의회’를 구성했으나 1년6개월여 만에 첫 회.."
20200813,서울신문,오경진,"두산重, 클럽모우CC 1850억에 매각… 긴급운영자금 첫 상환",경제>산업_기업,경제>금융_재테크,,"경영난으로 국책은행에서 3조 6000억원을 지원받은 두산중공업이 채권단에 차입금 상환을 시작했다... 두산중공업은 보유 중인 골프장 클럽모우CC를 하나금융-모아미래도 컨소시엄에 매각하고 대금 1850억원 중 일부 회원권 입회보증금 반환 비용 등을 제외한 금액을 채권단에 갚았다고 2일 밝혔다... 회사는 정확한 상환액을 공개하진 않았으나, 1200억원대인.."
20200813,세계일보,우상규,원금+年 3% 수익률 ‘뉴딜 펀드’ 추진,정치>행정_자치,경제>금융_재테크,정치>국회_정당,문재인 대통령이 지난달 14일 청와대 영빈관에서 열린 ..'한국판 뉴딜 국민보고대회'에서 발언하고 있다... 연합뉴스 정부가 원금보장에 수익률이 연 3%대 안팎인 국민참여형 ..‘뉴딜펀드’ 조성을 추진한다... .. .. .. .. 2일 더불어민주당과 정부에 따르면 당정은 ..‘한국판 뉴딜’ 재원 조성과 국민소득 증대를 위한 뉴딜펀드 출시 구상을 이르면..
20200813,중앙일보,,[허재준의 미래를 묻다] 인공지능 학습시키는 ‘데이터 장인’의 전성시대 온다,경제>산업_기업,경제>취업_창업,IT_과학>IT_과학일반,"인공지능과 일자리 ..# 얼마 전까지 조선업이 힘들다고 하더니 금세 자동차산업이 어렵다는 소리가 들린다... 그런가 하면 수천억 원 적자 행진을 벌이는 스타트업에도 투자자와 일하려는 사람들이 모인다... 취미로 유튜브에 동영상을 올리던 어떤 이는 급기야 유튜버, 혹은 콘텐트 제작자로 불리며 본업보다 더 많은 수입을 벌어들인다... 한편에서는 경기가 악화.."
20200813,머니투데이,세종=최우영|기자|,바다 환경 5개 생태축으로 나눠 관리한다,지역>부산,지역>울산,지역>강원,[머니투데이 세종=최우영 기자] 5대 핵심 해양생태축... ../사진=해양수산부정부가 해양 생태계를 잇는 ..'해양생태축'을 만든다... 그동안 갯벌과 연안 등을 개별 관리하던 걸 넘어서 해양생물의 다양성 유지와 산란지·서식처 등을 통합관리하기 위해서다. .. ..해양수산부는 그린뉴딜 정책의 해양생태계 녹색복원 과제인 ..'해양생태축 구축방안'을 수립해..
20200813,YTN,한연희,"민주당 기후변화 대응, 재해관리 시스템 근본 개편",정치>청와대,정치>국회_정당,,더불어민주당 김태년 원내대표가 기후변화에 대응해 자연재해관리 시스템의 근본적인 개편을 검토하겠다고 밝혔습니다. .. ..김 원내대표는 오늘 최고위원회의에서 최근 기후변화의 영향으로 자연재해의 양상이 달라져 100년에 한 번 발생할 자연재해가 단기간 집중 발생해 피해 규모가 커지고 있다며 이같이 말했습니다. .. ..이와 관련해 다가오는 정기국회에서 그린..
20200813,경향신문,윤희일 선임기자 yhi@kyunghyang.com,"우리 바다의 보물 점박이물범·상괭이, 이동경로까지 지켜준다",지역>부산,지역>울산,지역>강원,그동안 정부는 해양생태계 정책을 펼칠 때 개별 동식물의 서식지나 종을 중심으로 보전·관리 계획을 세웠다... 아주 긴 거리를 이동하면서 살아가는 점박이물범이나 상괭이 등의 해양보호생물도 지금까지는 특정 서식지를 중심으로 보전·관리활동을 펼치는 경우가 많았다... 앞으로는 이런 경우 해당 동물의 이동경로까지 종합적으로 고려한 보전·관리가 이루어진다... ..
20200813,조선일보,김명지 기자,김태년 부동산 유동자금 돌아오게...한국판 뉴딜펀드에 과감한 세제혜택,경제>부동산,정치>국회_정당,정치>청와대,도심 고밀도 콤팩트 개발도 포함 .. ..규제 완화에 따른 초과이익 환수는 당연 .. .. ..임대 분양 적정 배분...주택은 공공재 .. ..투자원금 3억원 미만에 5%과세 이야기도 .. .. .. ..서울·수도권 주택공급 확대 방안이 이르면 4일쯤 발표된다... 더불어민주당 정부 청와대는 지난 2일 저녁 서울 종로구 삼청동 총리공관에서..
20200813,매일신문,송신용,동해 등 5개 '해양생태축' 구축…‘그린 뉴딜’ 본격화,지역>부산,지역>울산,지역>강원,"해양생태계 보호를 위해 동해와 서해, 남해 해역별 특성에 따른 5대 해양생태축이 구축된다... .. .. .. .. 해양수산부는 3일 ..'해양생태축 구축방안'을 발표, 해양생태계의 ..'그린 뉴딜'에 본격적으로 나선다... .. .. .. .. 해양생태축은 생태적 구조와 기능이 연계된 해양생물의 주요 서식지와 산란지, 이동 경로, 갯벌 등 해양생태계를.."
20200813,머니투데이,"권혜민 , 문지예 인턴|기자",폭우에 6명 사망…與 자연재해 관리시스템 근본 개편,정치>국회_정당,정치>청와대,,"[머니투데이 권혜민 .., 문지예 인턴 기자] ..[[the300]] .. .. ..[서울=뉴시스] 장세영 기자 ..= 김태년 더불어민주당 원내대표가 3일 서울 여의도 국회에서 열린 더불어민주당 최고위원회의에서 현안관련 발언을 하고 있다... 2020.08.03... photothink@newsis.com ..김태년 더불어민주당 원내대표가 3일 집중호우.."
20200813,경남도민일보,민병욱 기자,남해안 3개 지자체 상생발전협의회 개최,지역>경남,지역>경기,지역>대전,"김경수 경남지사와 변성완 부산시장 권한대행, 김영록 전남지사가 한자리에 모여 남해안권 발전을 위한 방안을 논의했다... 7월 31일 오후 5시 부산 누리마루 APEC하우스에서 ..'제1회 남해안 상생발전협의회'가 열렸다... .. .. ..이날 협의회에서 3개 시ㆍ도지사는 지리적 여건과 산업 구조에서 발전 가능성이 큰 남해안권을 수도권에 .."
20200813,한국일보,곽주현,"VR·AR 발전 가로막는 규제, 미리 예상해 걷어낸다",IT_과학>콘텐츠,IT_과학>모바일,,"이르면 내년부터 교육현장에서 증강현실(AR)이나 가상현실(VR) 기술을 활용한 수업을 볼 수 있게 된다... 3, 4년 후면 사람이 직접 해야 했던 산업 안전점검을 원격으로 할 수 있게 되고, AR 글래스를 착용한 채 운전하거나 재외국민 비대면 진료 서비스가 가능해진다. ..정세균 국무총리는 3일 서울 마포구에 위치한 한국VR·AR콤플렉스를 찾아 현장 .."
20200813,한국일보,허택회,"산림청, 스마트폰 통한 숲길안내 서비스 구축 추진",지역>울산,지역>경기,IT_과학>모바일,앞으로 자동차 여행처럼 숲길 여행도 지도에 의존하지 않고 스마트폰을 통한 길안내기 서비스를 이용할 수 있을 전망이다... .. ..산림청은 올해 3차 추가경정예산사업으로 추진하는 ..‘100대명산 상표화’를 위한 숲길 연결망 구축과 숲 관광 자원조사를 이달 중순부터 연말까지 진행한다고 3일 밝혔다... .. ..숲길 연결망 구축사업은 민간과 협력하여 국..
20200813,부산일보,박지훈,"정부 국내 VR, AR 시장 14조원 규모로 키운다",IT_과학>과학,IT_과학>콘텐츠,IT_과학>모바일,"김성수 과학기술정보통신부 과학기술혁신본부장이 3일 오전 서울 종로구 정부서울청사 본관 브리핑룸에서 ..'가상증강현실(VR AR) 선제적 규제혁신 로드맵' .., 브리핑을 하고 있다... 과학기술정보통신부 제공 .. .. .. .. .. .. .. .. .. .. .. .. 정부가 오락을 목적으로 하지 않고 의료·교육 등 사용처가 명확한 가상현실(VR)·.."
20200814,한국경제,박재원(wonderful@hankyung.com);,"언제 이렇게'…LS·KCC 10년 새 시총 반토막, OCI는 4분의 1 됐다",경제>산업_기업,경제>증권_증시,경제>금융_재테크,재계 10위권 밖에 있는 중대형 그룹들의 시가총액이 요동치고 있다... 자산을 기준으로 하는 재계 순위에서 명맥은 유지하고 있지만 10년 새 시총이 4분의 1로 급감하며 시장에서 가혹한 평가를 받고 있는 곳도 있다... 그룹을 이끌던 전통 산업과 신성장동력의 세대교체 여부에 따라 새로운 서열을 만들어내고 있다는 분석이다... .. .. .. .. 금융정..
20200814,부산일보,이현우,사용처 명확 가상·증강 현실 게임물 규제 제외,IT_과학>과학,IT_과학>모바일,IT_과학>콘텐츠,김성수 과학기술정보통신부 과학기술혁신본부장이 3일 정부서울청사에서 가상증강현실(VR AR) 관련 브리핑을 하고 있다... 과학기술정보통신부 제공 .. .. .. .. 정부가 오락을 목적으로 하지 않고 의료·교육 등 사용처가 명확한 가상현실(VR)·증강현실(AR) 콘텐츠에는 게임물 규제를 적용하지 않기로 했다... .. .. .. .. 과학기술정보통신부는..
20200814,한국경제,박재원(wonderful@hankyung.com);,"LS·KCC, 10년새 시총 '반토막'…OCI도 4분의 1로 곤두박질",경제>산업_기업,경제>금융_재테크,경제>증권_증시,재계 10위권 밖에 있는 중대형 그룹들의 시가총액이 요동치고 있다... 자산을 기준으로 하는 재계 순위에서는 과거 수준을 유지하고 있지만 10년 새 시총이 4분의 1로 급감하며 시장에서 가혹한 평가를 받고 있는 곳도 있다... 그룹을 이끌던 전통 산업과 신성장동력의 세대교체 여부에 따라 새로운 서열이 정해지고 있다는 분석이다... .. .. .. ..금..
20200814,광주매일신문,김재정 기자,"전남도, 디지털 역량강화 교육사업 추진",지역>전북,지역>대전,지역>충북,"전남도는 한국판 뉴딜의 핵심 과제인 안전망 강화 사업의 일환으로 39억원의 국비를 확보해 ..‘디지털 역량강화 교육사업’을 추진한다. .. ..이 사업은 도민 누구나 무료로 집 근처에서 실생활에 필요한 디지털 교육을 받을 수 있는 사업이다... 올해 도내 주민센터와 복지관, 마을회관 등 85개소를 디지털 역량센터로 지정해 도민 2만5천500명을 대상으로.."
20200814,매일신문,서광호,대구시 '취수원' 다변화…공동활용 지역에 '상생 기금',지역>경기,지역>대구,지역>전북,대구시가 상생 기금과 낙동강 뉴딜 사업(매일신문 3일자 1면) 등을 통해 취수원 문제 해법 찾기에 나섰다... .. .. .. .. 시는 대구 내부 취수원과 외부 취수원을 혼용하는 ..'다변화' 방식의 접근을 통해 낙동강 물 갈등을 최소화하겠다는 계획이다... .. .. .. .. 권영진 대구시장은 3일 대구시청에서 담화문을 통해 ..취수원 공동활용 ..
20200814,광주매일신문,순천=남정민 기자,지역 현안 점검·예산 확보 방안 논의,지역>전남,지역>경기,지역>전북,"더불어민주당 순천지역위원회와 순천시가 최근 10년 만에 당정 정책협의회를 개최해 지역 민생현안을 점검하고 향후 필요한 예산사업의 효과적인 확보 방안을 집중 논의했다. .. ..정책협의회는 소병철 국회의원과 허석 순천시장을 비롯한 더불어민주당 지역 도의원과 시의원, 순천시 국·소장 등 40여명이 참석한 가운데 진행됐다. .. ..‘2023순천만국제정원박람.."
20200814,동아일보,권명관,[주간투자동향] 여전히 활발한 초기 투자 시장,IT_과학>모바일,IT_과학>콘텐츠,경제>자동차,"바야흐로 스타트업 시대입니다... 2010년부터 시작한 국내 스타트업 열풍은 지난 10년 동안 급속도로 성장했습니다... 대한민국은 어느새 유니콘 기업 11개를 배출한 세계 5위 스타트업 강국으로 자리매김했는데요... 쿠팡, 우아한형제들, 야놀자, 블루홀 등 경쟁력을 갖춘 스타트업이 우리 실생활 속으로 파고들었고, 지금 이 순간에도 성공을 꿈꾸는 수많은.."
20200814,헤럴드경제,김유진 기자,[7월 중소형주 핫클릭]‘뉴딜·수소’ 열공…친환경 관련주에 쏠린 눈,IT_과학>과학,경제>자원,IT_과학>인터넷_SNS,"반도체와 바이오에 집중됐던 투심이 지난 7월 ..‘뉴딜’과 ..‘수소’를 새롭게 주목하기 시작했다... 정부가 계획한 한국판 뉴딜정책의 수혜주를 찾아나서는 움직임이다... .. .. .. .. 3일 에프앤가이드에 따르면, 지난 7월 투자자 키워드 검색 순위에서 ..‘뉴딜’과 ..‘수소’가 각각 3위와 4위에 이름을 올렸다... 각각 검색량은 ..‘뉴딜’.."
20200814,헤럴드경제,정경수 기자,"정부, 펀드 중심 제3의 투자처 고심…핵심은 기업투자 [유동성함정 비상]",경제>금융_재테크,경제>증권_증시,경제>산업_기업,"[헤럴드경제=정경수 기자] 정부가 한국형 뉴딜을 중심으로 한 제3의 투자처를 찾고 있다... .. .. .. .. 3일 관계부처에 따르면 기획재정부는 부동산과 주식, 금에 몰린 자금을 생산적인 부문으로 돌리기 위한 방안을 고심 중이다... .. .. .. .. 홍남기 경제부총리 겸 기획재정부 장관은 지난달 30일 페이스북을 통해 ..한국의 통화량은 3.."
20200814,OBS,유숙열,수돗물 유충' 가혹한 7월…하반기 시정 운영 고삐,정치>정치일반,,,【앵커】 .. .. ..코로나19에 수돗물 유충 사태까지 악재가 겹치며 박남춘 인천시장에게 지난 7월은 가혹한 한 달일 수밖에 없었는데요... .. .. ..박 시장이 대체 매립지 조성 등 하반기 주요 시정운영 방향을 밝히며 분위기 반전에 나섰습니다... .. .. ..유숙열 기자가 보도합니다... .. .. ..【기자】 .. .. ..지난달 유충이 발..
20200814,경상일보,정명숙 기자,[사설]낙동강통합물관리 확정적…암각화 보존 청신호,문화>학술_문화재,지역>경남,지역>대구,낙동강통합물관리 방안이 확정적이다... 이로써 반구대 암각화와 울산의 맑은 물 공급문제가 동시에 해결될 가능성이 높아졌다... 공전을 거듭하던 대구·경북지역의 물문제가 낙동강통합물관리라는 큰 틀에서 해법을 찾음으로써 20년 가까이 지지부진하던 반구대 암각화 보전 방안의 하나인 사연댐 수위조절이 가능해지게 됐다... 울산의 식수댐인 사연댐 수위를 낮추어 ..
20200814,경상일보,최창환,암각화 보존-울산 물문제 해결 코앞,사회>환경,지역>경남,지역>대구,"정부와 5개 영남권 시도지사가 반구대암각화(국보 285호) 보전과 직결된 ..'낙동강 통합물관리 방안'을 사실상 확정짓고, 내년도 정부 예산에 반영하는 절차에 들어간다... .. .. ..구미해평취수장, 대구 취수장, 안동 임하댐, 대구 문산·매곡취수장 등 4대 가용수원을 결합해 만든 2개 방안 중 하나를 선택한다... 5개 영남권 시·도지사들 간 협의.."
20200814,광주일보,김은종 기자,“국회·지역 원팀 …순천 ‘3E 프로젝트’로 뉴딜 선도”,지역>전남,정치>국회_정당,정치>행정_자치,"“당정은 원팀(One Team), 순천의 강점인 생태·교육·경제를 활용한 3E 프로젝트로 한국판 뉴딜을 선도하자.” ..“당정 정책협의회를 정례화해 지역 애로사항과 숙원사업을 해결해 나가겠다.” ..민주당과 순천시가 10년 만에 머리를 맞대 순천의 주요현안을 논의했다. ..3일 순천시에 따르면 더불어민주당 순천지역위원회와 순천시는 지난 31일 시청 대회.."
20200814,한겨레,구본권,AR·VR 규제 풀어 ‘비대면 산업’ 키운다,IT_과학>과학,IT_과학>모바일,,"증강현실(AR)과 가상현실(VR) 기술을 활용한 비대면 원격의료, 원격 산업안전 검사, 신원확인·수배차량 조회 서비스 발전을 가로막던 각종 규제가 사라질 전망이다. .. ..과학기술정보통신부는 3일 ..‘가상·증강현실 분야 선제적 규제개혁 로드맵’을 발표하고, 한국형 뉴딜과 코로나19 이후 가속화하고 있는 비대면 산업을 지원하기 위한 규제완화 방침을 밝.."
20200814,디지털타임스,이준기,비대면시대 핵심 산업 정부 강력한 육성 의지,IT_과학>콘텐츠,IT_과학>과학,IT_과학>모바일,"왜 AR·VR인가 .. .. .. ..정부가 VR·AR 분야의 규제혁신에 가장 먼저 손을 댄 것은 두 산업이 코로나19 이후 비대면 시대에 가장 유망하고 핵심 산업이면서 정부의 디지털 뉴딜을 뒷받침할 수 있는 강력한 기술 수단이라는 점이 반영된 결과라는 분석이다. .. .. .. ..VR은 실제처럼 느껴지는 가상체험을 제공하는 기술이고, AR은 현실세계.."
20200814,서울경제,김영기 논설위원,[사설]민간 CVC는 반쪽 만들고 '관제 펀드' 키우나,정치>행정_자치,경제>금융_재테크,경제>증권_증시,정부와 여당이 한국판 뉴딜 재원 마련을 위해 뉴딜펀드의 투자금에 원금을 보장하고 목표 수익률을 연 3%가량으로 설정하는 내용의 출시 구상을 이달 중 발표할 것으로 알려졌다... 펀드를 국민 참여형으로 만들어 시중자금을 생산적 투자처로 유도하고 국민들의 호주머니도 채워주겠다는 것이다... .. .. .. ..당정의 구상은 외견상 그럴듯하다... 수신금리가..
20200814,강원일보,권원근,[특집]“일자리 창출·주민소득 증대·인구 증가 실현해 낼것”,지역>울산,지역>강원,지역>충남,민선 7기 함명준 고성군수가 올 4월 치러진 군수 재선거를 통해 취임한 지 100일이 지났다... ..'희망찬 미래 평화중심 고성'을 군정목표로 제시하고 현장에서 군민들과 만나 다양한 의견을 듣고 군정에 반영하기 위해 하루하루를 바쁘게 달려왔다... .. .. ..'산불하면 고성'이라는 오명을 벗기 위해 고성군 산불종합대책을 시행하는 한편 정책공약 실천..
20200814,충청투데이,이인희 기자,허태정 대전시장 혁신도시 완성으로 국가균형발전 중심 거듭날 것,지역>대전,지역>전남,지역>경남,민선7기 전반기 결산 ..- 허태정 대전시장 .. .. ..[충청투데이 이인희 기자] ..‘시민주권시대’를 열기 위해 숨가쁘게 민선7기 2년을 달려온 허태정 대전시장이 반환점을 돌았다... 허 시장은 지난 2년 동안 시민의 힘으로 나아가겠다는 목표를 달성하기 위한 조직내부의 체질 개선과 공직사회 문화 형성에 주력했다... 그 결과 숙의 민주주의를 녹여낸..
20200814,중앙일보,손국희(9key@joongang.co.kr),"윤희숙 대박'이 통합당 전략 바꿨다, 장외→연설투쟁 선회",정치>국회_정당,정치>선거,정치>행정_자치,"“국회 본회의 연단에 서겠다는 반대 토론 신청자가 줄을 잇고 있어서 교통정리를 하고 있다... 제2, 제3의 윤희숙이 나오지 말란 법 없다” ..(3일 미래통합당 관계자) .. .. .. .. 통합당이 4일 열리는 국회 본회의를 앞두고 ..‘제2의 윤희숙 카드’를 벼르고 있다... 부동산, 공수처 후속 법안 등 여당의 강행 처리를 물리력으로 저지할 방법.."
20200814,파이낸셜뉴스,예병정,수소충전소 부지마다 잡음.. 난항겪는 서울형 그린뉴딜,사회>사회일반,,,서울시 ..주민 인식전환 먼저 .. ..수소 안전성 홍보 등 소통 계획 .. .. .. .. .. .. .. ..서울시가 ..'그린뉴딜'을 강력하게 추진하고 있는 가운데 한 축이라고 할 수 있는 수소충전소 설립에 어려움을 겪고 있다... 수소충전소에서 폭발사고가 발생할 수 있다는 불안감으로 지역주민들의 반대가 강해 추진이 쉽지 않은 상황이다... 서..
20200814,경기일보,유제원 기자,"한준호 의원, 데이터 산업은 새 시대의 유전...토론회 개최",IT_과학>IT_과학일반,,,더불어민주당 한준호 국회의원(고양을)은 ..‘대한민국 데이터 산업의 뉴 패러다임에 대한 토론회’를 개최했다고 2일 밝혔다... .. .. ..이번 토론회는 디지털 뉴딜의 핵심인 데이터 산업 현황과 싱가포르 데이터센터 파크(DCP) 사례 분석을 통해 우리나라에 실질적으로 적용 가능한 정책을 논의하자는 취지에서 마련됐다... .. .. ..한준호 의원은 ..
20200814,서울경제,이재명 기자,"전자부품연구원, '한국전자기술연구원'으로 새출발",IT_과학>모바일,경제>자동차,IT_과학>과학,전자부품연구원(KETI)이 사명을 ..‘한국전자기술연구원’으로 바꾸며 부품 자립을 넘어 산업 핵심 기술의 글로벌 경쟁력 강화를 위한 기업들과의 협력 확대에 나선다... .. .. .. ..3일 KETI는 1991년부터 사용한 국문 명칭을 한국전자기술연구원으로 변경한다고 밝혔다... 영문 명칭은 ..‘Korea Electronics Technology I..
20200814,중앙일보,심서현(shshim@joongang.co.kr),“페북 규제하면 소상공인 피해”…IT 공룡들의 규제 방패 ‘소상공인’,경제>경제일반,IT_과학>인터넷_SNS,IT_과학>모바일,"‘빅’ 테크가 ..‘스몰’ 비즈니스를 앞세운다... 시장을 독점한다고 비판받는 대형 인터넷 기업이 택한 전략이다... ..‘우리는 소상공인의 친구’, ..‘우릴 규제하면 영세 자영업자가 피해 본다’는 주장인데, 독과점 규제 공격을 막아낼 방패가 될지 주목된다... .. .. .. .. .. .. ..━ .. ..‘페이스북 때리면 소상공인이 아플걸’ .."
20200814,경남도민일보,이은진 경남대 명예교수,코로나 시대 문명생활의 전환,경제>국제경제,경제>취업_창업,,"지난 2월 중순 본격적으로 시작된 코로나 확산은 우리의 일상을 급격히 변화시켰다... 처음에는 이런 일이 있을까 하면서, 곧 다시 회복되겠지 하는 마음으로 마스크 쓰기, 손씻고 소독하기, 여럿이 모이는 장소 가지 않기를 실천하였다... 그러나 회복될 기미를 보이지 않고 있다... 학교는 제대로 다니지 않은 채로 온라인 수업을 중심으로 한 학기를 마쳤다..."
20200814,서울신문,기민도,“유일한 호남·여성·경제 후보… 자력으로 지도부 입성할 것”,정치>국회_정당,정치>청와대,정치>선거,“유일한 호남·여성·경제 후보인 제가 지도부에 자력으로 입성해야 합니다.” ..더불어민주당 최고위원 당선을 확정한 양향자(초선·광주 서을) 후보는 지난달 29일 국회에서 진행된 서울신문과의 인터뷰에서 ..“국민들이 당 지도부를 통해 집권 의지와 전략을 볼 것이기에 지도부의 모습이 중요하다”며 이렇게 말했다... 양 후보는 유일한 여성 후보로 득표와 상관..
20200814,아시아경제,영남취재본부 박동욱,권영진 대구시장 낙동강 취수원 공동활용 '상생기금' 조성하겠다,지역>대구,지역>경기,지역>전북,[아시아경제 영남취재본부 박동욱 기자] 안전한 물 확보를 위한 대구 취수원 이전 논의가 ..'다변화'로 옮겨지고 있는 가운데 권영진 대구시장은 3일 ..낙동강의 합리적 물 배분을 위해 취수원 공동활용 지역에서 확보 가능한 수량을 취수하겠다며 상생 기금 조성 카드를 제시했다... .. .. .. ..권 시장은 이날 담화문을 통해 ..여기서 부족한 필..
20200814,아시아경제,조슬기나,과기부 '적극행정' 최우수 사례에 온라인 개학 지원,지역>대전,IT_과학>인터넷_SNS,IT_과학>과학,"[아시아경제 조슬기나 기자] 과학기술정보통신부는 2분기 ..'적극행정 우수사례'로 온라인 개학 전방위 지원 등 최우수 2건, 우수 3건, 장려 5건 총 10건을 선정했다고 3일 밝혔다... .. .. .. ..1분기에 이어 2분기에도 신종 코로나바이러스감염증(코로나19)과 관련된 행정 사례들이 좋은 평가를 받았다... .. .. .. ..‘최우수’로 선.."
